회계연도,기관명,계약방법,구분,계약명,계약일,계약금액,계약상대자,키워드
2022,새움초등학교,수의,물품,(카드)2022학년도 인공지능(AI) 교육 선도학교 교원 역량 강화 연수 다과 구입,2022-09-21,173340,11번가,인공지능
2022,한솔초등학교,수의,물품,S2B)2022년 한솔 인공지능(AI)교육 헤드셋 구입,2022-09-19,416000,(주)에듀에이드,인공지능
2022,조치원명동초등학교,수의,물품,[G2B] 2022학년도 인공지능 선도학교 기자재(노트북) 구입,2022-09-15,2880000,대전지방조달청,인공지능
2022,양지중학교,수의,물품,인공지능 특강 물품 구입(스파이크 프라임 세트),2022-09-13,1200000,주식회사 퓨너스,인공지능
2022,고운고등학교,수의,물품,(원인) 정보과 인공지능 실습 교구 구입,2022-09-05,970770,주식회사 지마켓,인공지능
2022,양지중학교,수의,물품,인공지능 선도학교 운영 물품 구입,2022-09-05,4000000,주식회사 퓨너스,인공지능
2022,고운고등학교,수의,물품,(원인) 정보과 인공지능 실습 교구 구입(라즈,2022-09-05,404400,주식회사 지마켓,인공지능
2022,한솔초등학교,수의,물품,카드)2022학년도 학생 인공지능(AI) 동아리 운영 물품 구입,2022-08-30,0,11번가 주식회사,인공지능
2022,한솔초등학교,수의,물품,카드)2022학년도 학생 인공지능(AI) 동아리 운영 물품 구입,2022-08-24,0,11번가 주식회사,인공지능
2022,한솔초등학교,수의,물품,카드)2022학년도 학생 인공지능(AI) 동아리 운영 물품 구입,2022-08-19,268500,11번가 주식회사,인공지능
2022,새움초등학교,수의,물품,(카드)2022학년도 인공지능(AI) 교육 선도학교 운영 물품 구입(2차),2022-08-17,1636020,11번가,인공지능
2022,한솔고등학교,수의,물품,카드)제3차 인공지능 선도학교 프로그램 간담회 비용,2022-08-05,78300,테크42세종다정점,인공지능
2022,양지중학교,수의,물품,인공지능 선도학교 특강 강사비 지급(인공지능과 레고 스파이크),2022-07-20,400000,주식회사 퓨너스,인공지능
2022,한솔고등학교,수의,물품,카드)인공지능(AI)교육 선도학교 특강 석식비,2022-07-14,159900,맘스터치 세종첫마을점,인공지능
2022,한솔초등학교,수의,물품,카드)2022년 인공지능(AI)교육 선도학교 운영 간담회 다과 구입,2022-07-14,215600,홍루이젠(새롬),인공지능
2022,한솔초등학교,수의,물품,카드)인공지능(AI)교육 선도학교 운영 기자재 구입,2022-07-11,558310,이베이코리아 유한책임회사,인공지능
2022,한솔초등학교,수의,물품,카드)인공지능(AI)교육 선도학교 교구 구입(보드게임),2022-07-11,384480,이베이코리아 유한책임회사,인공지능
2022,한솔고등학교,수의,물품,카드)인공지능 선도학교 물품 구입,2022-07-11,125740,11번가,인공지능
2022,조치원명동초등학교,수의,물품,2022학년도 인공지능 선도학교 교구(코딩 보드게임) 구입,2022-07-05,410200,(주)아이스크림미디어,인공지능
2022,조치원명동초등학교,수의,물품,2022학년도 인공지능 선도학교 교구(인공지능 스티커) 구입,2022-07-05,996400,이베이코리아(지마켓),인공지능
2022,아름초등학교,수의,물품,인공지능(AI)교육 학생 동아리 수업 연구 교재 구입,2022-06-27,45900,알라딘커뮤니케이션,인공지능
2022,한솔고등학교,수의,물품,카드)인공지능 선도학교 운영 물품 및 간담회 비용,2022-06-24,209300,한솔약국,인공지능
2022,새움초등학교,수의,물품,2022년 인공지능(AI) 교육 선도학교 운영 기자재 구입,2022-06-15,1370000,(주)아이플러스원,인공지능
2022,한솔초등학교,수의,물품,카드)한솔초 인공지능(AI)교육 선도학교 컨설팅 협의회비 지출,2022-06-03,11100,GS25한솔첫마을점,인공지능
2022,한솔초등학교,수의,물품,2022학년도 인공지능(AI)교육 선도학교 교구 구입(S2B),2022-05-27,2425000,베스트원,인공지능
2022,한솔초등학교,수의,물품,2022학년도 인공지능(AI)교육 선도학교 창의융합형 정보교육실 정보기자재...,2022-05-26,2864000,주식회사 다해씨엔씨,인공지능
2022,한솔고등학교,수의,물품,카드)인공지능 선도학교 제2차 협의회,2022-05-24,144000,도너츠윤세종점,인공지능
2022,연남초등학교,수의,물품,2022학년도 5월 인공지능(AI)선도학교 협력강사 운영 재료 대여 및 구입,2022-05-24,2134000,아이미디어공작소,인공지능
2022,새움초등학교,수의,물품,(카드)2022학년도 인공지능(AI) 교육 선도학교 운영 물품 구입(1차),2022-05-19,1156680,예스이십사주식회사,인공지능
2022,한솔고등학교,수의,물품,카드)자율동아리(인공지능-데이터) 도서 구입,2022-05-17,149300,(주)교보문고,인공지능
2022,새움초등학교,수의,물품,(카드)2022학년도 인공지능(AI) 교육 선도학교 운영 물품 구입(1차),2022-05-16,1469630,이베이코리아 유한책임회사(G마켓),인공지능
2022,새움초등학교,수의,물품,(카드)인공지능 교육 선도학교 운영 컨설팅 및 전문적학습공동체 연계 연...,2022-05-16,107700,11번가,인공지능
2022,연남초등학교,수의,물품,인공지능 교육 선도학교 3학년 운영물품(오조복 컬러코드 외 3종) 구입,2022-05-12,228060,주식회사 마르시스에듀,인공지능
2022,고운고등학교,수의,물품,(원인)22학년도 과학정보융합 교과특성화학교 인공지능 실습재료 구입,2022-05-09,1465860,아이씨뱅큐(주),인공지능
2022,한솔고등학교,수의,물품,카드)인공지능 연수 간담회 비용,2022-05-02,92500,읍천리382세종점,인공지능
2022,연남초등학교,수의,물품,2022학년도 4월 인공지능(AI)선도학교 협력강사 운영 재료 대여 및 구입,2022-04-29,1656600,아이미디어공작소,인공지능
2022,아름초등학교,수의,물품,인공지능(AI)교육 학생 동아리 교재 구입,2022-04-29,460800,알라딘커뮤니케이션,인공지능
2022,연남초등학교,수의,물품,2022학년도 5월 인공지능(AI) 선도학교 운영 물품 구입,2022-04-29,90000,(주)로보메이션,인공지능
2022,한솔고등학교,수의,물품,인공지능 선도학교 교사 연수 프로그램 현수막 제작,2022-04-28,33000,천일사,인공지능
2022,조치원명동초등학교,수의,물품,2022학년도 인공지능 선도학교 운영을 위한 교재 구입,2022-04-19,1341100,세종디자인기획인쇄,인공지능
2022,한솔고등학교,수의,물품,인공지능 선도학교 노트북 구입(G2B),2022-04-18,2740000,대전지방조달청,인공지능
2022,한솔고등학교,수의,물품,카드)인공지능선도학교 정규동아리(AI.Physics) 물품(RC카 마퀸외 3종),2022-04-15,452620,11번가,인공지능
2022,세종과학예술영재학교,수의,물품,2022학년도 전문적 학습 공동체(융합 인공지능 교육 연구) 활동을 위한 도 ...,2022-04-15,257400,예스이십사주식회사,인공지능
2022,한솔고등학교,수의,물품,카드)인공지능 선도학교 제1차 협의회비,2022-04-11,104000,오브,인공지능
2022,세종여자고등학교,수의,물품,"3학년 인공지능기초, 공학일반교과 실습재료 구입비 지출",2022-04-06,287600,11번가 주식회사,인공지능
2022,연남초등학교,수의,물품,[S2B] 2022학년도 인공지능(AI)활용 교육 기자재(노트북) 구입,2022-03-28,996000,주식회사 에스인,인공지능
2022,전의중학교,수의,물품,2022학년도 AI-SW(인공지능 드론 코딩) 자율동아리반 코딩용 드론 구입,2022-03-15,2455000,주식회사 화립,인공지능
2021,반곡중학교,수의,물품,[원행]기술가정 교구(인공지능 키트) 구매,2022-01-25,528000,11번가(주),인공지능
2021,한솔초등학교,수의,물품,"소프트웨어(SW), 인공지능(AI)교육 선도학교 학생 교육용 정보기자재(노트 ...",2021-12-27,1780000,엘지전자 주식회사,인공지능
2021,한솔초등학교,수의,물품,인공지능(AI)교육 선도학교 학생 교육용 정보기자재(노트북) 구입(G2B),2021-12-27,890000,엘지전자 주식회사,인공지능
2021,세종과학예술영재학교,수의,물품,2021 미래형교육혁신선도학교 프로젝트형인공지능 결과발표회 물품 구입,2021-12-16,1566720,이베이코리아 유한책임회사,인공지능
2021,한솔초등학교,수의,물품,2021년 인공지능(AI)교육 활성화를 위한 도서 구입(카드),2021-12-16,500000,예스이십사(주),인공지능
2021,한솔초등학교,수의,물품,인공지능(AI)교육 선도학교 운영 기자재 구입(노트북 충전 보관함)(G2B),2021-11-29,2090000,(주)스마트엑세스,인공지능
2021,세종도원초등학교,수의,물품,2021년 소프트웨어(SW)교육 피지컬 컴퓨팅 물품(인공지능 로봇키트),2021-11-29,237800,주식회사 레드포인트,인공지능
2021,연남초등학교,수의,물품,[S2B] 2021 전원학교 운영 물품(인공지능 AI 카메라 로봇 햄스터) 구입,2021-11-25,1104600,주식회사 에스씨에스,인공지능
2021,한솔초등학교,수의,물품,창의융합형 정보교육실 정보기자재 구입(인공지능 스피커)(S2B)(카드),2021-11-01,566000,아이피스,인공지능
2021,한솔초등학교,수의,물품,2021년 인공지능(AI)교육 선도학교 창의융합형 정보교육실 운영물품 구입( ...,2021-11-01,273000,한국문구삼성교재도매상사,인공지능
2021,한솔초등학교,수의,물품,인공지능(AI)교육 선도학교 운영 사무용품 구입(카드),2021-11-01,158000,11번가 주식회사,인공지능
2021,반곡고등학교,수의,물품,[원인행위]2021학년도 교과특성화학교 인공지능 코딩 실습 프로그램 구입,2021-10-27,1356000,(주)핸즈온테크놀러지,인공지능
2021,한솔초등학교,수의,물품,인공지능(AI)교육 선도학교 창의융합형 정보교육실 현판 제작,2021-10-21,300000,세종종합광고,인공지능
2021,양지중학교,수의,물품,교내 정보과학대회 및 인공지능(AI) 교육 선도학교 운영 현수막 구입,2021-10-19,66000,천일사,인공지능
2021,세종과학예술영재학교,수의,물품,2021 미래형교육혁신선도학교관련 인공지능 프로그램 교재 복사 및 제본,2021-10-07,528000,고려문화사,인공지능
2021,세종과학예술영재학교,수의,물품,2021 미래형교육혁신선도학교 관련 인공지능 프로그램 책자 구입,2021-09-15,162000,교보문고,인공지능
2021,한솔초등학교,수의,물품,인공지능(AI)교육 선도학교 교육용 도서 구입(카드),2021-09-06,100000,예스이십사(주),인공지능
2021,한솔초등학교,수의,물품,인공지능(AI)교육 선도학교 운영 물품 구입(교육용 웹캠)(S2B),2021-08-24,675000,스쿨로닷컴,인공지능
2021,양지중학교,수의,물품,인공지능(AI)교육 선도학교 홍보 현수막 설치,2021-04-09,44000,천일사,인공지능
2020,반곡고등학교,수의,물품,[원인행위]2020학년도 인공지능실 물품 구입(브라켓),2021-02-01,50000,(주)세종아이티,인공지능
2020,온빛초등학교,수의,물품,2020학년도 인공지능교육을 위한 비품 구입,2021-01-29,501270,이베이코리아 유한책임회사,인공지능
2020,조치원대동초등학교,수의,물품,과학탐구 동아리(싸이클) 운영물품 구입(인공지능로봇팔 외),2020-12-21,100230,이베이코리아유한책임회사,인공지능
2020,새롬고등학교,수의,물품,인공지능 모의면접시스템 구입(조달구입),2020-12-18,11000000,대전지방조달청(나라장터),인공지능
2020,세종과학예술영재학교,수의,물품,2020 프로젝트형인공지능(AI) 실험재료(스피커 외) 구입/카드,2020-12-02,897500,이베이코리아 유한책임회사,인공지능
2020,새뜸중학교,수의,물품,[원인]컴퓨터실 및 인공지능 수업 비품 구입(G2b),2020-11-24,8369800,대전지방조달청,인공지능
2020,세종과학예술영재학교,수의,물품,2020 역량강화 지원사업 인공지능 사무용품 구입/카드,2020-11-19,581860,이베이코리아 유한책임회사,인공지능
2020,아름중학교,수의,물품,2020학년도 '한 학기 한 권 읽기' 교수-학습 자료 구입(인공지능쫌아,2020-11-18,1207800,홍문당(조치원),인공지능
2020,고운중학교,수의,물품,정보교과 실습용 도서 구입비(엔트리를 활용한 인공지능 코딩 - AI SW워크북),2020-11-03,85500,(주)아이에프티,인공지능
2020,한솔고등학교,수의,물품,카드)2020학년도 인공지능 정보교과 교재 구입,2020-10-16,57600,예스이십사주식회사,인공지능
2020,아름중학교,수의,용역,(학교회계)2020학년도 1학년 진로탐색활동 인공지능 히어로 수업 운영 용역,2020-09-15,2600000,주식회사 어썸스쿨,인공지능
2020,온빛초등학교,수의,물품,2020학년도 주제중심전학공 '인공지능아 놀자' 운영물품 구입,2020-09-01,324000,주식회사 가야지앤이,인공지능
2020,한솔초등학교,수의,물품,인공지능(AI)교육을 위한 무선 공유기 구입,2020-06-19,92000,와이비네트워크,인공지능
2020,한솔초등학교,수의,물품,소프트웨어(SW)교육 선도학교 운영 물품 구입 (인공지능 카메라),2020-05-15,1900000,(주)다즐에듀,인공지능
2020,한솔초등학교,수의,물품,소프트웨어(SW)교육 선도학교 운영 물품 구입 (인공지능 스피커)(카드),2020-05-14,935000,11번가,인공지능
2019,세종과학예술영재학교,수의,물품,2019 중점특화지원사업(인공지능) 관련 교재 제작 비용 지출,2019-10-04,394680,고려문화사,인공지능
2019,조치원교동초등학교,수의,물품,유치원 특수학급 인공지능 로봇 구입,2019-09-20,330000,이케이(키드키즈몰),인공지능
2019,새롬고등학교,수의,물품,2019학년도 교육과정 동아리(과학시사탐구토론반) 물품(인공지능 도서 외 2종) 구입,2019-07-08,41900,(주)알라딘커뮤니케이션,인공지능
2018,보람초등학교,수의,물품,(인공지능)2018학년도 방과후6기(1.14~2.22) 교재비 및 교구재료비 구입비 지급,2019-02-22,900000,라이프앤사이언스,인공지능
2018,보람초등학교,수의,물품,(인공지능)2018학년도 방과후5기-2차(11.19~12.14) 교재비 및 교구재료비 지급,2019-01-24,420000,라이프앤사이언스,인공지능
2018,보람초등학교,수의,물품,(인공지능)2018학년도 방과후 2기 교재비 및 교구재료비 지출,2018-06-25,480000,라이프앤사이언스대전지사,인공지능
2018,보람초등학교,수의,물품,2018학년도 방과후 1기 교재비 및 교구재료비(인공지능코딩) 구입,2018-04-24,1500000,라이프앤사이언스,인공지능
2026,전동초등학교,1인수의,물품,[카드] 2026학년도 AI중점학교 교육과정 운영을 위한 소프트웨어 구독료 지급,2026-07-21,25000,한국교직원공제회S2B,소프트웨어
2026,조치원대동초등학교,1인수의,물품,[카드] 2026학년도 교육용 소프트웨어(아크수학) 사용료 지출,2026-07-14,324000,주식회사 아이스크림미디어,소프트웨어
2026,가득초등학교,1인수의,물품,2026학년도 1학기 7월 방과후학교(소프트웨어교육) 교재비 구입비 지급,2026-07-09,25200,북메이커,소프트웨어
2026,부강중학교,1인수의,물품,AI 동아리 활동을 위한 생성형 AI 소프트웨어 구독,2026-07-07,396000,바이에듀,소프트웨어
2026,세종예술고등학교,1인수의,물품,[카드] 2026학년도 사회과 개념 확장 및 활동식 수업 개발을 위한 소프트웨어 프로그램(,2026-07-02,449100,주식회사 모노플로우,소프트웨어
2026,부강중학교,1인수의,물품,생성형 AI 소프트웨어 구독,2026-07-01,432000,바이에듀,소프트웨어
2026,조치원신봉초등학교,1인수의,물품,방과후학교 운영물품 구입(소프트웨어 코딩 부품),2026-06-29,16450,스쿨비,소프트웨어
2026,전동초등학교,1인수의,물품,[카드] 2026학년도 AI중점학교 소프트웨어(캔바) 구독료 지급,2026-06-26,567000,주안테크,소프트웨어
2026,부강중학교,1인수의,물품,생성형 AI 소프트웨어 구독,2026-06-26,111000,바이에듀,소프트웨어
2026,소담초등학교,1인수의,물품,2026 학습지원대상학생 한글지도를 위한 교육 소프트웨어 구매,2026-06-25,945000,(주)아이스크림미디어,소프트웨어
2026,보람고등학교,1인수의,물품,[원행] 알툴즈 통합팩 소프트웨어 구입,2026-06-25,422400,주식회사 인포메이드,소프트웨어
2026,전동초등학교,1인수의,물품,[카드] 2026학년도 AI중점학교 운영물품 구입 및 소프트웨어 구독료 지급,2026-06-23,180000,(주)퓨전소프트,소프트웨어
2026,감성초등학교,1인수의,물품,학교교육과정 운영 소프트웨어(클로드) 구입,2026-06-23,436800,올아이피정보통신 주식회사,소프트웨어
2026,세종장영실고등학교,1인수의,물품,[카드6/19] 보건간호 전문교과 수업활동을 위한 학습지원 소프트웨어 구입비 지급,2026-06-19,714000,위드현 에듀테크,소프트웨어
2026,조치원중학교,1인수의,물품,[G2B] AI중점학교 운영을 위한 컴퓨터실 시스템관리 소프트웨어 구입,2026-06-19,1540000,주식회사 이노소프트,소프트웨어
2026,양지고등학교,1인수의,물품,[원인행위]2026학년도 고교학점제 운영 소프트웨어 구입비 지급(S2B),2026-06-18,555000,주식회사 레드포인트,소프트웨어
2026,다빛초등학교,1인수의,물품,2026년 AI중점학교 소프트웨어 구입(다비드ai),2026-06-16,928320,다비드 AI,소프트웨어
2026,다빛초등학교,1인수의,물품,2026년 AI중점학교 소프트웨어 구입(클래스카드),2026-06-16,660000,주식회사 클래스카드,소프트웨어
2026,아름고등학교,1인수의,물품,AI디지털 선도학교 소프트웨어 라이센스 구입비 지급,2026-06-15,1247400,(주)빛나는 교육,소프트웨어
2026,보람고등학교,1인수의,물품,[원행] 알툴즈 통합팩 소프트웨어 구입,2026-06-15,631620,주식회사 드림아이티,소프트웨어
2026,가득초등학교,1인수의,물품,2026학년도 1학기 6월 방과후학교(소프트웨어교육) 교재비 구입,2026-06-12,12600,북메이커,소프트웨어
2026,세종장영실고등학교,1인수의,물품,미용의 기초 수업활동을 위한 학습지원 소프트웨어 구입비 지급,2026-06-10,138600,대전지방조달청,소프트웨어
2026,반곡고등학교,1인수의,물품,[S2B카드] 2026학년도 AI중점학교 생기부연구회 운영 목적 소프트웨어 구입,2026-06-09,770000,한국교직원공제회 S2B,소프트웨어
2026,전동초등학교,1인수의,물품,업무용 소프트웨어 알툴즈통합팩 구입비용 지급,2026-06-02,239800,인포메이드,소프트웨어
2026,조치원대동초등학교,1인수의,물품,[카드] 2026학년도 교육용 소프트웨어(SUNO) 사용료 지출,2026-06-02,152000,KCP-결제 S2B 학교장터,소프트웨어
2026,세종고등학교,1인수의,물품,정보교과 소프트웨어 구독비 지급,2026-06-01,247500,(주)와이비네트웍스,소프트웨어
2026,전동초등학교,1인수의,물품,[카드] AI중점학교 AI활용 소프트웨어 구입 품의(AI이거다),2026-06-01,50000,한국교직원공제회S2B,소프트웨어
2026,다빛초등학교,1인수의,물품,2026학년도 AI중점학교 AI디지털 기반 선도학교 소프트웨어 구입(매쓰홀릭),2026-05-28,9990000,즐거운학교 주식회사,소프트웨어
2026,여울유치원,1인수의,용역,정품 소프트웨어(알툴즈 통합팩) 구입비 지급,2026-05-29,62700,주식회사 인포메이드,소프트웨어
2026,부강중학교,1인수의,물품,2026학년도 정품 소프트웨어(알툴즈) 구입,2026-05-29,339800,인포메이드,소프트웨어
2026,감성초등학교,1인수의,물품,정보 소프트웨어 프로그램(알툴즈) 사용료 지급,2026-05-28,239800,주식회사 인포메이드,소프트웨어
2026,조치원대동초등학교,1인수의,물품,2026학년도 학습지원 소프트웨어(알툴즈) 사용료 지출,2026-05-27,422400,주식회사 인포메이드,소프트웨어
2026,고운중학교,1인수의,물품,교육용 소프트웨어(알툴즈통합팩) 사용권,2026-05-27,422400,주식회사 인포메이드,소프트웨어
2026,글벗초등학교,1인수의,물품,2026학년도 정보화소프트웨어(알툴즈통합팩) 계약 갱신,2026-05-27,422400,주식회사 인포메이드,소프트웨어
2026,보람고등학교,1인수의,물품,[카드 9235] 동아리(방송반) 활동 소프트웨어 구입,2026-05-27,34000,에스에듀,소프트웨어
2026,연양유치원,1인수의,물품,2026년 업무용 소프트웨어 알툴즈 사용료 지급,2026-05-26,62700,주식회사 인포메이드,소프트웨어
2026,나래초등학교,1인수의,물품,[원행]소프트웨어(알툴즈통합팩 2026) 구입,2026-05-26,422400,(주)인포메이드,소프트웨어
2026,도담고등학교,1인수의,물품,2026년 업무용 소프트웨어(알툴즈 통합팩) 사용권 구입,2026-05-26,422400,주식회사 인포메이드,소프트웨어
2026,새롬중학교,1인수의,물품,교육활동 지원 소프트웨어(알툴즈 통합팩) 구입,2026-05-26,422400,(주)인포메이드,소프트웨어
2026,새움초등학교,1인수의,물품,2026학년도 알툴즈 통합팩 소프트웨어 구입,2026-05-26,422400,(주)인포메이드,소프트웨어
2026,금남초등학교,1인수의,물품,[원인] 2026. 알툴즈 소프트웨어 이용권 구입,2026-05-22,239800,(주)인포메이드,소프트웨어
2026,전동초등학교,1인수의,물품,"2026년 AI중점학교 운영 소프트웨어(클로드, 패들렛) 구독료 지급",2026-05-19,634000,위드테크,소프트웨어
2026,조치원대동초등학교,1인수의,물품,[카드] 2026학년도 교육용 소프트웨어(토도수학) 사용료 지출,2026-05-19,585000,주식회사 아이스크림미디어,소프트웨어
2026,가득초등학교,1인수의,물품,2026학년도 1학기 5월 방과후학교(소프트웨어교육) 교재비 구입,2026-05-12,25200,북메이커,소프트웨어
2026,아름초등학교,1인수의,물품,[카5.11.] 2026년 AI·디지털 활용 선도학교 운영을 위한 소프트웨어 구입(스쿨플랫,2026-05-11,2110950,학교장터,소프트웨어
2026,두루초등학교,1인수의,용역,업무용 통합소프트웨어 사용권 구매,2026-05-11,422400,(주)인포메이드,소프트웨어
2026,새움초등학교,1인수의,물품,2026학년도 교육용 소프트웨어 구입(유튜브프리미엄),2026-05-07,152000,에듀테크나인,소프트웨어
2026,새움초등학교,1인수의,물품,2026학년도 교육용 소프트웨어 구입(캡컷프로),2026-05-07,245000,클라스온 주식회사,소프트웨어
2026,새움초등학교,1인수의,물품,2026학년도 교육용 소프트웨어 구입(프들렛 플래티넘),2026-05-07,238000,올댓스쿨 주식회사,소프트웨어
2026,새움초등학교,1인수의,물품,2026학년도 교육용 소프트웨어 구입(김킷프로),2026-05-07,149000,리프레쉬업,소프트웨어
2026,아름초등학교,1인수의,용역,[카5.7.] 2026년 AI·디지털 활용 선도학교 운영을 위한 소프트웨어 구입(리딩앤스쿨,2026-05-07,921000,학교장터,소프트웨어
2026,집현중학교,1인수의,물품,AI정보교육실 교육활동 지원을 위한 소프트웨어 구입,2026-05-06,1155000,대전지방조달청,소프트웨어
2026,아름중학교,1인수의,물품,(2캠퍼스) ai실 시스템관리소프트웨어 구입,2026-04-30,275000,주식회사 이노소프트,소프트웨어
2026,소담초등학교,1인수의,물품,2026년 학습용 소프트웨어(알공 영어) 구입(S2B),2026-04-29,7492800,주식회사 디엔소프트,소프트웨어
2026,아름초등학교,1인수의,물품,2026년 AI·디지털 활용 선도학교 운영을 위한 소프트웨어 구입(챗지피티 3개월 이용권),2026-04-29,399000,주안테크,소프트웨어
2026,아름초등학교,1인수의,물품,2026년 AI·디지털 활용 선도학교 운영을 위한 소프트웨어 구입(제미나이 3개월 이용권),2026-04-29,1134000,에듀포트,소프트웨어
2026,조치원대동초등학교,1인수의,물품,[카드] 2026학년도 교육용 소프트웨어(풀리수학) 사용료 지출,2026-04-29,6072000,KCP-결제 S2B 학교장터,소프트웨어
2026,전동초등학교,1인수의,물품,[카드] 2026학년도 AI중점학교 소프트웨어 구독료 및 운영물품 구입비용 지급,2026-04-28,608000,(주)아이스크림미디어,소프트웨어
2026,세종고등학교,1인수의,물품,2026학년도 교과중점학교 운영 소프트웨어 구입비 지급,2026-04-28,1010000,(주)누리미디어,소프트웨어
2026,전동초등학교,1인수의,물품,2026학년도 AI중점학교 소프트웨어 구독료 및 운영물품 구입비용 지급,2026-04-28,1248000,주식회사 에듀올랩,소프트웨어
2026,감성초등학교,1인수의,물품,[S2B]AI중점학교 운영 소프트웨어(클로드) 구입,2026-04-28,3350400,올아이피정보통신 주식회사,소프트웨어
2026,조치원대동초등학교,1인수의,물품,[카드] 2026학년도 교육용 소프트웨어(알공수학) 사용료 지출,2026-04-28,2349000,KCP-결제 S2B 학교장터,소프트웨어
2026,다빛초등학교,1인수의,물품,2026학년도 AI중정학교 AI디지털 기반 선도학교 소프트웨어 구입(테크빌교육),2026-04-24,16411000,테크빌교육(주),소프트웨어
2026,다빛초등학교,1인수의,물품,2026학년도 AI중정학교 AI디지털 기반 선도학교 소프트웨어 구입(매쓰홀릭T),2026-04-24,11057000,즐거운학교 주식회사,소프트웨어
2026,조치원대동초등학교,1인수의,물품,[카드] 2026학년도 교육용 소프트웨어(투닝) 사용료 지출,2026-04-24,2737920,주식회사 툰스퀘어,소프트웨어
2026,다정고등학교,1인수의,물품,학습지원 소프트웨어(노션) 사용권 구입,2026-04-24,1410000,에듀포트,소프트웨어
2026,다정고등학교,1인수의,물품,학습지원 소프트웨어(카홋) 사용권 구입(S2B),2026-04-24,546000,위드현 에듀테크,소프트웨어
2026,가득초등학교,1인수의,물품,2026학년도 1학기 4월 방과후학교(소프트웨어교육) 교재비 구입,2026-04-24,50400,북메이커,소프트웨어
2026,다정고등학교,1인수의,물품,학습지원 소프트웨어(북크리에이터 외 1종) 구입(S2B),2026-04-24,636000,주안테크,소프트웨어
2026,아름초등학교,1인수의,물품,[카4.23.] 2026년 AI·디지털 활용 선도학교 운영을 위한 소프트웨어 구입(자작자작,2026-04-23,900000,(주)팀플백,소프트웨어
2026,아름초등학교,1인수의,물품,[카4.23.]2026년 AI·디지털 활용 선도학교 운영을 위한 소프트웨어 구입(매쓰홀릭,2026-04-23,475200,학교장터,소프트웨어
2026,아름초등학교,1인수의,물품,[카4.23.] 2026년 AI·디지털 활용 선도학교 운영을 위한 소프트웨어 구입(클래스팅,2026-04-23,2160000,주식회사 씨티,소프트웨어
2026,아름초등학교,1인수의,물품,[카4.23.] 2026년 AI·디지털 활용 선도학교 운영을 위한 소프트웨어 구입(패들렛3,2026-04-23,1278900,학교장터,소프트웨어
2026,양지고등학교,1인수의,물품,[원인행위]2026년 첨단공학실 운영을 위한 노트북 시스템관리 소프트웨어 구입비 지급(G2,2026-04-23,1548310,대전지방조달청,소프트웨어
2026,보람고등학교,1인수의,물품,[원행] 2026학년도 정보 동아리 관련 AI코딩 소프트웨어 구독료 지출(Chat GPT),2026-04-23,912000,아이티존(주),소프트웨어
2026,전동초등학교,1인수의,물품,2026학년도 교육과정 운영을 위한 소프트웨어 구입비용 지급,2026-04-22,100000,파프리카,소프트웨어
2026,연동초등학교,1인수의,물품,[카드]2026학년도 창의보드게임 동아리 운영 소프트웨어 구입,2026-04-22,120000,테크빌교육(주),소프트웨어
2026,아름초등학교,1인수의,물품,"[카4.22.] 2026년 AI·디지털 활용 선도학교 운영을 위한 소프트웨어 구입(2-6,",2026-04-22,180000,아이스크림몰,소프트웨어
2026,소담초등학교,1인수의,물품,학습용 소프트웨어(우리반) 구독(S2B),2026-04-22,3000000,S2B(학교장터),소프트웨어
2026,연동초등학교,1인수의,물품,[카드]2026학년도 교육용 소프트웨어 구입,2026-04-22,1317400,테크빌교육(주),소프트웨어
2026,다빛초등학교,1인수의,물품,2026학년도 AI중정학교 AI디지털 기반 선도학교 소프트웨어 구입(망고보드),2026-04-21,560000,(주)리아모어소프트,소프트웨어
2026,조치원대동초등학교,1인수의,물품,[카드] 2026학년도 교육용 소프트웨어(제미나이) 사용료 지출,2026-04-21,3360000,KCP-결제 S2B 학교장터,소프트웨어
2026,다빛초등학교,1인수의,물품,2026학년도 AI중정학교 AI디지털 기반 선도학교 소프트웨어 구입(마음일기),2026-04-21,1180000,테바소프트 주식회사,소프트웨어
2026,다빛초등학교,1인수의,물품,2026학년도 AI중정학교 AI디지털 기반 선도학교 소프트웨어 구입(캡컷),2026-04-21,245000,클라스온 주식회사,소프트웨어
2026,다빛초등학교,1인수의,물품,2026학년도 AI중정학교 AI디지털 기반 선도학교 소프트웨어 구입(뱁믹스),2026-04-21,450000,주식회사 뱁션,소프트웨어
2026,다빛초등학교,1인수의,물품,2026학년도 AI중정학교 AI디지털 기반 선도학교 소프트웨어 구입(아트봉봉스쿨),2026-04-21,2646000,주식회사 아이스크림미디어,소프트웨어
2026,보람고등학교,1인수의,물품,[원행] 2026학년도 정보 동아리 관련 AI코딩 소프트웨어 구독,2026-04-20,3024000,에듀스쿨(부산),소프트웨어
2026,전동초등학교,1인수의,물품,2026학년도 AI중점학교 소프트웨어 구독료 및 운영물품 구입비용 지급,2026-04-20,7332000,위드테크,소프트웨어
2026,나래초등학교,1인수의,물품,[원행]2026학년도 패들렛 소프트웨어 구입,2026-04-17,167000,원자,소프트웨어
2026,소담초등학교,1인수의,물품,2026년 학습용 소프트웨어(패들릿) 추가 구독 요구(S2B),2026-04-17,164500,S2B(학교장터),소프트웨어
